audit_id,item_type,standard_reference,implementation_status,test_status,validation_status,implementation_target,test_file,validation_case,comments
SP16-EQ-Ж-009,equation,Ж.4,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core/crane_runway_and_bending_stability.py:annex_zh_psi_a_eq_zh9,tests/test_crane_runway_and_bending_stability.py,V11-SP16-EQ-Ж-009,Visually verified against supplied PDF page 165; added to the equation inventory in v0.7 because the initial inventory counted only main-text equations.
SP16-EQ-Ж-010,equation,Ж.5,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core/crane_runway_and_bending_stability.py:annex_zh_delta_eq_zh10,tests/test_crane_runway_and_bending_stability.py,V11-SP16-EQ-Ж-010,Visually verified against supplied PDF page 168; added to the equation inventory in v0.7 because the initial inventory counted only main-text equations.
SP16-EQ-Ж-011,equation,Ж.5,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core/crane_runway_and_bending_stability.py:annex_zh_mu_eq_zh11,tests/test_crane_runway_and_bending_stability.py,V11-SP16-EQ-Ж-011,Visually verified against supplied PDF page 168; added to the equation inventory in v0.7 because the initial inventory counted only main-text equations.
SP16-EQ-Ж-012,equation,Ж.5,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core/crane_runway_and_bending_stability.py:annex_zh_beta_eq_zh12,tests/test_crane_runway_and_bending_stability.py,V11-SP16-EQ-Ж-012,Visually verified against supplied PDF page 168; added to the equation inventory in v0.7 because the initial inventory counted only main-text equations.
SP16-EQ-Ж-013,equation,Ж.5,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core/crane_runway_and_bending_stability.py:annex_zh_eta_eq_zh13,tests/test_crane_runway_and_bending_stability.py,V11-SP16-EQ-Ж-013,Visually verified against supplied PDF page 168; added to the equation inventory in v0.7 because the initial inventory counted only main-text equations.
SP16-EQ-Д-001,equation,Приложение Д,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:annex_d_open_section_cmax_eq_d1,tests/test_beam_column_stability.py,V11-SP16-EQ-Д-001,Annex D formula visually transcribed; no unstated default or interpolation is applied.
SP16-EQ-Д-002,equation,Приложение Д,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:annex_d_open_section_parameters_eq_d2,tests/test_beam_column_stability.py,V11-SP16-EQ-Д-002,Annex D formula visually transcribed; no unstated default or interpolation is applied.
SP16-EQ-Д-004,equation,Приложение Д,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:annex_d_continuous_bracing_cmax_eq_d4,tests/test_beam_column_stability.py,V11-SP16-EQ-Д-004,Annex D formula visually transcribed; no unstated default or interpolation is applied.
SP16-TBL-1,table,4.3.2,implemented_as_data,tested,,data/table_1_working_condition_factors.json; standard_core.general_requirements.table_1_working_condition_factor,tests/test_final_annex_and_release_consolidation.py,,"Fully transcribed as exact categorical data, including Note 5 default gamma_c=1. No automatic case classification or factor combination is inferred."
SP16-TBL-2,table,6.1,implemented_as_data,existence_lookup_value_consistency_tested,,data/table_2_resistance_formulas.json; standard_core/material_resistance.py,tests/test_material_resistance.py,CORE-TBL-2,Formula coefficients visually transcribed from PDF page 11 into data/table_2_resistance_formulas.json and exposed through audited functions.
SP16-TBL-3,table,6.1,implemented_as_data,existence_lookup_value_consistency_tested,,data/table_3_material_safety_factors.json; standard_core/material_resistance.py,tests/test_material_resistance.py,CORE-TBL-3,Four gamma_m categories visually transcribed from PDF page 11. Category selection remains explicit and is never inferred.
SP16-TBL-4,table,6.4,implemented_as_data,existence_lookup_value_consistency_tested,,data/table_4_weld_resistance_formulas.json; standard_core/material_resistance.py,tests/test_material_resistance.py,CORE-TBL-4,Weld resistance formulas visually transcribed from PDF page 12. The interval 490 < Rwun < 590 for gamma_wm is not specified and is not interpolated.
SP16-TBL-5,table,6.5,implemented_as_data,existence_lookup_value_consistency_tested,,data/table_5_bolt_resistance_factors.json; standard_core/material_resistance.py,tests/test_material_resistance.py,CORE-TBL-5,Bolt-class factors and bearing factors visually transcribed from PDF page 13; bearing applicability is enforced at yield strength <= 450 N/mm2.
SP16-TBL-6,table,7.1.2,implemented_as_data,existence_lookup_value_consistency_and_no_interpolation_tests_passed,,data/table_6_single_angle_coefficients.json; standard_core.axial_members.table_6_angle_coefficients,tests/test_axial_members.py,AXIAL-TBL-006,Discrete coefficients and footnote applicability visually extracted from PDF page 14; no interpolation or extrapolation.
SP16-TBL-7,table,7.1.3,implemented_as_data,existence_lookup_value_consistency_and_type_rejection_tests_passed,,data/table_7_section_type_coefficients.json; standard_core.axial_members.table_7_section_coefficients,tests/test_axial_members.py,AXIAL-TBL-007,Alpha/beta values and classification notes visually extracted from PDF pages 15-16. Arbitrary geometry is not auto-classified.
SP16-TBL-8,table,7.2.2-7.2.5,implemented_as_data,existence_formula_catalog_and_six_equation_consistency_tests_passed,,data/table_8_built_up_effective_slenderness.json; standard_core/built_up_axial_members.py,tests/test_built_up_axial_members.py,BUILTUP-TBL-008,"All six formula cells, coefficient definitions, symbol notes, and the type-1 note were visually verified on PDF pages 18-19."
SP16-TBL-9,table,7.3.2,implemented_as_data,existence_lookup_branch_cap_and_value_consistency_tests_passed,,data/table_9_wall_slenderness_limits.json; standard_core/local_stability.py,tests/test_local_stability.py,LOCAL-TBL-009,"Four diagram groups, seven numbered formulas, branch conditions, caps, ratio limits, and notes transcribed from PDF pages 22-23."
SP16-TBL-10,table,7.3.8-7.3.9,implemented_as_data,existence_lookup_boundary_multiplier_and_value_consistency_tests_passed,,data/table_10_flange_slenderness_limits.json; standard_core/local_stability.py,tests/test_local_stability.py,LOCAL-TBL-010,"Four diagram groups, formulas (37)-(40), member-slenderness boundary substitution, and edge-stiffener multipliers transcribed from PDF pages 25-26."
SP16-TBL-10а,table,8.2.3,implemented_as_data,existence_exact_lookup_interpolation_boundary_and_value_consistency_tests_passed,,data/table_10a_constrained_torsion_coefficients.json; standard_core/bending_members.py,tests/test_bending_members.py,BEND-TBL-10A,All 11 printed nodes and the stated linear-interpolation procedure transcribed from PDF page 30; extrapolation is rejected.
SP16-TBL-11,table,8.4.4,implemented_as_data,existence_lookup_value_consistency_tested,,data/table_11_lateral_torsional_slenderness_limits.json,tests/test_crane_runway_and_bending_stability.py,V07-SP16-TBL-11,Visually transcribed into data/table_11_lateral_torsional_slenderness_limits.json and exposed through audited lookup/calculation functions in v0.7.
SP16-TBL-12,table,8.5.4,implemented_as_data,existence_lookup_value_consistency_tested,,data/table_12_web_buckling_c_cr.json,tests/test_crane_runway_and_bending_stability.py,V07-SP16-TBL-12,Visually transcribed into data/table_12_web_buckling_c_cr.json and exposed through audited lookup/calculation functions in v0.7.
SP16-TBL-13,table,8.5.4,implemented_as_data,existence_lookup_value_consistency_tested,,data/table_13_compressed_flange_beta.json,tests/test_crane_runway_and_bending_stability.py,V07-SP16-TBL-13,Visually transcribed into data/table_13_compressed_flange_beta.json and exposed through audited lookup/calculation functions in v0.7.
SP16-TBL-14,table,8.5.5,implemented_as_data,tests/test_bending_member_local_stability.py,,data/tables_14_to_19_bending_local_stability.json,tests/test_bending_member_local_stability.py,BLS-TBL-14,All printed nodes and terminal rules were visually transcribed. No unstated interpolation is used; Table 19 required longitudinal inertia uses the explicitly stated linear interpolation.
SP16-TBL-15,table,8.5.5,implemented_as_data,tests/test_bending_member_local_stability.py,,data/tables_14_to_19_bending_local_stability.json,tests/test_bending_member_local_stability.py,BLS-TBL-15,All printed nodes and terminal rules were visually transcribed. No unstated interpolation is used; Table 19 required longitudinal inertia uses the explicitly stated linear interpolation.
SP16-TBL-16,table,8.5.5,implemented_as_data,tests/test_bending_member_local_stability.py,,data/tables_14_to_19_bending_local_stability.json,tests/test_bending_member_local_stability.py,BLS-TBL-16,All printed nodes and terminal rules were visually transcribed. No unstated interpolation is used; Table 19 required longitudinal inertia uses the explicitly stated linear interpolation.
SP16-TBL-17,table,8.5.7,implemented_as_data,tests/test_bending_member_local_stability.py,,data/tables_14_to_19_bending_local_stability.json,tests/test_bending_member_local_stability.py,BLS-TBL-17,All printed nodes and terminal rules were visually transcribed. No unstated interpolation is used; Table 19 required longitudinal inertia uses the explicitly stated linear interpolation.
SP16-TBL-18,table,8.5.8,implemented_as_data,tests/test_bending_member_local_stability.py,,data/tables_14_to_19_bending_local_stability.json,tests/test_bending_member_local_stability.py,BLS-TBL-18,All printed nodes and terminal rules were visually transcribed. No unstated interpolation is used; Table 19 required longitudinal inertia uses the explicitly stated linear interpolation.
SP16-TBL-19,table,8.5.15,implemented_as_data,tests/test_bending_member_local_stability.py,,data/tables_14_to_19_bending_local_stability.json,tests/test_bending_member_local_stability.py,BLS-TBL-19,All printed nodes and terminal rules were visually transcribed. No unstated interpolation is used; Table 19 required longitudinal inertia uses the explicitly stated linear interpolation.
SP16-TBL-20,table,9.2.3,implemented_as_data,passed: tests/test_beam_column_stability.py,,data/table_20_effective_moment_rules.json,tests/test_beam_column_stability.py,BC-SP16-TBL-20,Visually transcribed as audited JSON/formula metadata. Exact printed-node lookup is used where the standard states no interpolation rule; diagram classification remains explicit.
SP16-TBL-21,table,9.2.5,implemented_as_data,passed: tests/test_beam_column_stability.py,,data/table_21_out_of_plane_coefficients.json,tests/test_beam_column_stability.py,BC-SP16-TBL-21,Visually transcribed as audited JSON/formula metadata. Exact printed-node lookup is used where the standard states no interpolation rule; diagram classification remains explicit.
SP16-TBL-22,table,9.4.2,implemented_as_data,passed: tests/test_built_up_beam_columns_and_combined_local_stability.py,,data/table_22_combined_web_slenderness_limits.json,tests/test_built_up_beam_columns_and_combined_local_stability.py,V11-SP16-TBL-22,Formula catalogue and notes stored in data/table_22_combined_web_slenderness_limits.json; formula execution is in the v0.11 module.
SP16-TBL-23,table,9.4.7,implemented_as_data,passed: tests/test_built_up_beam_columns_and_combined_local_stability.py,,data/table_23_combined_flange_slenderness_limits.json,tests/test_built_up_beam_columns_and_combined_local_stability.py,V11-SP16-TBL-23,Formula catalogue and notes stored in data/table_23_combined_flange_slenderness_limits.json; formula execution is in the v0.11 module.
SP16-TBL-24,table,Table 24,implemented_as_data,passed,,data/tables_24_to_33_effective_lengths.json,tests/test_effective_lengths_and_limiting_slenderness.py,V12-TBL-24,Visually transcribed from Section 10 pages 59-72 into data/tables_24_to_33_effective_lengths.json; lookup and stated interpolation rules tested.
SP16-TBL-25,table,Table 25,implemented_as_data,passed,,data/tables_24_to_33_effective_lengths.json,tests/test_effective_lengths_and_limiting_slenderness.py,V12-TBL-25,Visually transcribed from Section 10 pages 59-72 into data/tables_24_to_33_effective_lengths.json; lookup and stated interpolation rules tested.
SP16-TBL-26,table,Table 26,implemented_as_data,passed,,data/tables_24_to_33_effective_lengths.json,tests/test_effective_lengths_and_limiting_slenderness.py,V12-TBL-26,Visually transcribed from Section 10 pages 59-72 into data/tables_24_to_33_effective_lengths.json; lookup and stated interpolation rules tested.
